084619+004454,131.581802,0.748478,-99.,-99.,0.76,-99.00,-99.,19.92,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
084626-022212,131.609500,-2.370110,-99.,-99.,-99.00,-99.00,-99.,18.84,-99.00,PDR2 HSC,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
084632-015416,131.635800,-1.904700,-99.,-99.,1.03,1.83,-99.,20.15,22.46,Cam,CG,V,B,,,SuGOHI5, 
084632-015416,131.636180,-1.904640,0.780,-99.,-99.00,-99.00,-99.,20.15,-99.00,PDR2 HSC,GG,CNN,B,,,SuGOHI10 HOLISMOKES8, 
084638-014943,131.662400,-1.828600,-99.,-99.,0.43,1.66,-99.,18.89,25.43,CamW,CG,V,C,,,SuGOHI5, 
084647+044604,131.697700,4.768000,0.241,-99.,0.23,-99.00,-99.,-99.,-99.00,RW,CG,V,B,,,SuGOHI5 CASSOWARY, 
084700-003626,131.752944,-0.607450,-99.,-99.,1.15,-99.00,-99.,19.88,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
084710-001302,131.793355,-0.217367,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,A,,,SuGOHI9, 
084722-013441,131.841800,-1.578200,-99.,-99.,-99.00,-99.00,-99.,18.75,-99.00,PDR2 HSC,GG,CNN,B,,,SuGOHI10 HOLISMOKES8, 
084729+013050,131.871600,1.514100,0.349,-99.,0.37,0.89,-99.,17.76,22.59,Cam,CG,V,C,,,SuGOHI5, 
084750+004210,131.960020,0.702954,0.507,-99.,-99.00,-99.00,-99.,19.33,23.10,BOSS,GG,Y,C,,,SuGOHI1, 
084759+014850,131.997728,1.813953,-99.,-99.,0.66,-99.00,-99.,19.99,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
084827-004620,132.114014,-0.772468,0.465,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,E,C,,,SuGOHI1, 
084828+022227,132.116895,2.374328,0.375,-99.,-99.00,-99.00,-99.,18.25,22.25,BOSS,GG,Y,C,,,SuGOHI1 LinKS, 
084843+012524,132.181048,1.423543,-99.,-99.,0.46,-99.00,-99.,19.27,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
084856+011540,132.233697,1.261151,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,A,,,SuGOHI9, 
084857-000705,132.237684,-0.118213,-99.,-99.,0.74,-99.00,-99.,20.30,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
084905+034329,132.273826,3.724911,0.466,-99.,-99.00,-99.00,-99.,20.97,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
084905-013315,132.272800,-1.554200,-99.,-99.,0.33,0.58,-99.,18.20,20.31,FR,CG,V,C,,,SuGOHI5 LinKS, 
084913+024221,132.305712,2.705939,-99.,-99.,0.84,-99.00,-99.,20.96,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
084914+003001,132.309765,0.500405,-99.,-99.,0.78,-99.00,-99.,20.10,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
084915-002421,132.314362,-0.405986,-99.,-99.,0.58,-99.00,-99.,18.31,-99.00,Mizuki HSC,CNN,VYG,B,,,SuGOHI6 HOLISMOKES8 HOLISMOKES6+13,ODlit+ODz 
084919-000848,132.329400,-0.146700,0.556,-99.,0.58,-99.00,-99.,19.15,20.73,CamW,CG,V,C,,,SuGOHI5, 
084932+014503,132.384742,1.750838,0.325,-99.,-99.00,-99.00,-99.,17.63,21.79,BOSS,GG,Y,C,,,SuGOHI1, 
084958-005306,132.495419,-0.885061,0.426,-99.,0.47,-99.00,-99.,19.50,-99.00,Mizuki PDR2 HSC,CNN,VCNG,B,,,SuGOHI6 SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
085003+042924,132.512991,4.490062,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
085007+013659,132.531600,1.616400,0.589,-99.,0.61,1.65,-99.,18.32,23.57,Cam,CG,V,C,,,SuGOHI5, 
085007-012353,132.532167,-1.398139,-99.,-99.,-99.00,-99.00,-99.,20.53,-99.00,CFHT,CG,K,A,,,More et al. 2016 More et al. 2012, 
085015+013800,132.565470,1.633400,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085020+014258,132.585730,1.716300,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085024-002043,132.600857,-0.345517,-99.,-99.,0.77,-99.00,-99.,20.56,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085027+020821,132.615615,2.139389,-99.,-99.,0.68,-99.00,-99.,20.65,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085036+010306,132.651537,1.051669,-99.,-99.,0.83,-99.00,-99.,20.22,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085036-003413,132.650000,-0.570400,0.295,-99.,0.30,1.26,-99.,18.17,20.53,CamRW,CG,V,C,,,SuGOHI5, 
085041+013538,132.674708,1.593951,-99.,-99.,0.33,-99.00,-99.,18.86,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085046+003905,132.694211,0.651490,0.951,-99.,0.84,-99.00,-99.,21.64,-99.00,Mizuki PDR2 HSC,GG,VYCN,A,,,SuGOHI6 SuGOHI10 HOLISMOKES8, 
085055-000930,132.732900,-0.158500,-99.,-99.,0.91,2.12,-99.,19.86,25.39,Cam,CG,V,C,,,SuGOHI5, 
085102+003137,132.761196,0.527162,-99.,-99.,0.58,-99.00,-99.,18.38,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085114-001225,132.809230,-0.207170,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085118+002044,132.826802,0.345647,-99.,-99.,0.84,-99.00,-99.,20.55,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085125-010309,132.854726,-1.052729,-99.,-99.,0.56,-99.00,-99.,19.31,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085130+021823,132.875275,2.306456,0.386,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS PDR2,GG,ECN,C,,,SuGOHI1 SuGOHI10, 
085131+011716,132.882833,1.287919,0.611,-99.,-99.00,-99.00,-99.,19.41,22.72,BOSS,GG,Y,C,,,SuGOHI1, 
085131+045226,132.881500,4.874000,0.392,-99.,0.34,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
085132+025832,132.885100,2.975788,0.527,-99.,-99.00,-99.00,-99.,19.00,21.73,BOSS Mizuki HSC,GG,YV,B,,,SuGOHI1 SuGOHI6 HOLISMOKES8, 
085138-004604,132.910209,-0.767829,-99.,-99.,0.34,-99.00,-99.,17.94,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085140-003156,132.918803,-0.532272,-99.,-99.,0.77,-99.00,-99.,19.55,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085145-013010,132.939800,-1.502900,-99.,-99.,0.60,1.15,-99.,21.91,22.07,F,CG,V,C,,,SuGOHI5, 
085150+015804,132.961764,1.967874,0.708,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,C,C,,,SuGOHI1, 
085156+013016,132.987358,1.504592,0.327,-99.,0.31,-99.00,-99.,18.67,-99.00,HSC,GG,,B,,,HOLISMOKES8 LinKS, 
085205-003243,133.022395,-0.545315,0.645,-99.,-99.00,-99.00,-99.,19.46,23.41,BOSS,GG,Y,C,,,SuGOHI1, 
085227+002438,133.113000,0.410500,-99.,-99.,0.13,0.26,-99.,18.05,21.05,Serend,CG,V,C,,,SuGOHI5, 
085230+002514,133.126200,0.420500,-99.,-99.,0.29,-99.00,-99.,17.35,-99.00,R,CG,V,B,,,SuGOHI5, 
085232+011719,133.133410,1.288620,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10 LinKS, 
085235+014227,133.149379,1.707501,-99.,-99.,0.23,-99.00,-99.,17.21,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085239-010242,133.164131,-1.045098,-99.,-99.,0.53,-99.00,-99.,21.08,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085245+000912,133.189423,0.153573,0.552,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,E,C,,,SuGOHI1, 
085246+021959,133.194924,2.333270,0.810,-99.,0.68,-99.00,-99.,20.51,-99.00,Mizuki PDR2,GG,VYCN,B,,,SuGOHI6 SuGOHI10, 
085247+045218,133.198204,4.871803,0.546,-99.,-99.00,-99.00,-99.,20.77,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
085303-005338,133.262650,-0.893930,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085308+000416,133.283753,0.071313,-99.,-99.,0.82,-99.00,-99.,20.78,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085317-020312,133.323303,-2.053489,0.698,-99.,-99.00,-99.00,0.88,20.12,-99.00,CFHTLS,GG,K,A,DEIMOS-X,,SL2S Gavazzi et al. 2014, 
085318+020416,133.326500,2.071300,-99.,-99.,0.52,0.71,-99.,19.91,20.02,W PDR2,GG,VCN,C,,,SuGOHI5 SuGOHI10, 
085323+003256,133.349248,0.548912,-99.,-99.,0.93,-99.00,-99.,21.09,-99.00,Mizuki PDR2,GG,VYCN,C,,,SuGOHI6 SuGOHI10, 
085329+005846,133.374700,0.979500,-99.,-99.,0.49,-99.00,-99.,19.96,-99.00,Serend,CG,V,C,,,SuGOHI5, 
085337-010830,133.407430,-1.141765,-99.,-99.,0.32,-99.00,-99.,18.12,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085349-003038,133.456774,-0.510627,-99.,-99.,0.84,-99.00,-99.,20.06,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085351-005256,133.464081,-0.882243,-99.,-99.,0.56,-99.00,-99.,19.61,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085352+024240,133.469720,2.711300,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085352-002130,133.467704,-0.358336,-99.,-99.,0.59,-99.00,-99.,20.00,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085410+021334,133.542989,2.226124,-99.,-99.,0.76,-99.00,-99.,20.17,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085441+010718,133.672693,1.121865,-99.,-99.,0.47,-99.00,-99.,19.22,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085443+002352,133.679450,0.397810,-99.,-99.,-99.00,-99.00,-99.,19.60,-99.00,PDR2 HSC,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
085446-012137,133.693800,-1.360300,-99.,-99.,0.34,0.73,-99.,17.33,21.67,FRW CFHT,CNN,VKG,A,,,SuGOHI5 LinKS More et al. 2012 More et al. 2016 HOLISMOKES6+13,ODlit+ODvis+ODz 
085456+003430,133.735291,0.575086,0.475,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,E,C,,,SuGOHI1, 
085508-004257,133.784900,-0.715900,-99.,-99.,-99.00,-99.00,-99.,18.79,-99.00,PDR2 HSC,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
085508-013118,133.784834,-1.521726,-99.,-99.,0.63,-99.00,-99.,21.06,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085519-003527,133.830633,-0.591043,-99.,-99.,0.95,-99.00,-99.,20.34,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085521+021039,133.839012,2.177704,-99.,-99.,0.79,-99.00,-99.,19.62,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085522+012023,133.841772,1.339938,-99.,-99.,0.74,-99.00,-99.,21.04,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085526+005925,133.858670,0.990392,-99.,-99.,0.28,-99.00,-99.,18.21,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085537+020910,133.907693,2.152896,-99.,-99.,0.77,-99.00,-99.,21.46,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085540-014730,133.917160,-1.791776,0.365,3.390,-99.00,-99.00,1.03,19.37,-99.00,CFHTLS,GG,K,A,LRIS-X DEIMOS-X,,SL2S Gavazzi et al. 2014, 
085542+013159,133.925953,1.533110,0.606,-99.,-99.00,-99.00,-99.,20.12,20.82,BOSS,GG,Y,C,,,SuGOHI1, 
085544+002438,133.934200,0.410700,-99.,-99.,0.56,1.37,-99.,19.60,26.16,CamRW Mizuki,CG,VY,B,,,SuGOHI5 SuGOHI6, 
085546+024556,133.944356,2.765665,0.506,-99.,-99.00,-99.00,-99.,18.67,22.32,BOSS PDR2,GG,YCN,C,,,SuGOHI1 SuGOHI10, 
085550-001755,133.961621,-0.298631,-99.,-99.,0.84,-99.00,-99.,20.59,-99.00,Mizuki PDR2 HSC,GG,VCN,B,,,SuGOHI6 SuGOHI10 HOLISMOKES8, 
085605-000010,134.023037,-0.003046,-99.,-99.,0.65,-99.00,-99.,19.66,-99.00,Mizuki HSC,CNN,VG,B,,,SuGOHI6 HOLISMOKES8 HOLISMOKES6+13, 
085613+012831,134.058153,1.475463,-99.,-99.,0.75,-99.00,-99.,21.03,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085613-014128,134.057270,-1.691210,0.548,-99.,-99.00,-99.00,-99.,19.48,-99.00,PDR2 HSC,CNN,CNNG,A,,,SuGOHI10 HOLISMOKES8 HOLISMOKES6+13,ODlit 
085615-011145,134.066220,-1.196094,-99.,-99.,0.81,-99.00,-99.,20.43,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085618+003717,134.078200,0.621400,-99.,-99.,0.27,0.49,-99.,20.15,19.78,Serend,CG,V,C,,,SuGOHI5, 
085620+012503,134.086024,1.417586,0.719,-99.,-99.00,-99.00,-99.,18.54,22.12,BOSS Cam Mizuki,CG,YV,B,,,SuGOHI1 SuGOHI5 SuGOHI6, 
085632+013202,134.133972,1.534025,-99.,-99.,1.18,-99.00,-99.,22.05,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
085652+032025,134.218370,3.340500,-99.,-99.,0.51,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085654+021819,134.227015,2.305442,-99.,-99.,0.72,-99.00,-99.,20.22,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
085655+005711,134.229743,0.953176,-99.,-99.,0.73,-99.00,-99.,20.72,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
085657+025746,134.240086,2.963043,-99.,-99.,0.51,-99.00,-99.,19.38,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085708+015318,134.283668,1.888557,-99.,-99.,0.88,-99.00,-99.,21.01,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085717+011152,134.322269,1.197811,0.562,-99.,-99.00,-99.00,-99.,19.33,22.17,BOSS Mizuki,GG,YV,C,,,SuGOHI1 SuGOHI6, 
085720-001148,134.335930,-0.196782,-99.,-99.,0.45,-99.00,-99.,20.12,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085723-000624,134.348083,-0.106752,-99.,-99.,0.78,-99.00,-99.,20.80,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085723-005727,134.348371,-0.957516,0.595,-99.,-99.00,-99.00,-99.,19.25,21.82,BOSS PDR2,GG,YCN,C,,,SuGOHI1 SuGOHI10, 
085735-010112,134.399833,-1.020153,-99.,-99.,-99.00,-99.00,-99.,20.65,-99.00,CFHT,CG,K,A,,,More et al. 2016 More et al. 2012, 
085738+010250,134.409560,1.047380,0.688,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
085749-011300,134.454583,-1.216869,-99.,-99.,-99.00,-99.00,-99.,18.45,-99.00,CFHT,CG,K,A,,,More et al. 2016 More et al. 2012, 
085750-003522,134.462387,-0.589445,-99.,-99.,0.60,-99.00,-99.,19.95,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085751-003347,134.464766,-0.563319,0.612,-99.,-99.00,-99.00,-99.,19.86,23.22,BOSS,GG,Y,C,,,SuGOHI1, 
085758-001146,134.491774,-0.196328,-99.,-99.,0.63,-99.00,-99.,19.66,-99.00,Mizuki PDR2,GG,VYCN,C,,,SuGOHI6 SuGOHI10, 
085759+014121,134.497253,1.689422,0.627,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,E,C,,,SuGOHI1, 
085803-004058,134.512500,-0.682800,-99.,-99.,0.26,0.36,-99.,17.36,19.46,CamW,CG,V,C,,,SuGOHI5, 
085822-000345,134.593121,-0.062680,-99.,-99.,0.56,-99.00,-99.,19.24,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085824+010210,134.600627,1.036212,-99.,-99.,0.94,-99.00,-99.,20.95,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
085826-014300,134.610830,-1.716530,0.580,-99.,-99.00,-99.00,0.90,20.78,-99.00,CFHTLS,GG,K,A,LRIS-X,HST-X,SL2S, 
085829+013438,134.624760,1.577494,0.512,-99.,-99.00,-99.00,-99.,19.40,23.37,BOSS,GG,Y,C,,,SuGOHI1, 
085834+003255,134.644363,0.548876,0.513,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS PDR2,GG,ECN,C,,,SuGOHI1 SuGOHI10, 
085838+000803,134.659340,0.134230,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085842-002745,134.676300,-0.462700,0.653,-99.,0.67,2.72,-99.,19.87,24.86,Cam Mizuki PDR2,CNN,VCNG,B,,,SuGOHI5 SuGOHI6 SuGOHI10 HOLISMOKES6+13,ODlit+ODz 
085842-014647,134.678900,-1.779900,-99.,-99.,0.77,1.56,-99.,20.63,25.08,CamF,CG,V,C,,,SuGOHI5, 
085850-012728,134.709430,-1.458013,-99.,-99.,0.91,-99.00,-99.,21.22,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
085851+024608,134.714960,2.769010,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085855+013735,134.729615,1.626548,-99.,-99.,0.65,-99.00,-99.,19.48,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
085855-010208,134.733303,-1.035671,0.468,1.421,-99.00,-99.00,1.00,19.06,21.71,BOSS HSC,CNN,YCEG,A,,,SuGOHI1 SuGOHI3 HOLISMOKES8 HOLISMOKES6+13, 
085912-014153,134.801327,-1.698178,-99.,-99.,0.46,-99.00,-99.,19.32,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085918-014316,134.826310,-1.721240,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10 LinKS, 
085922+033539,134.842850,3.594440,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
085932+030841,134.884700,3.144700,0.196,-99.,0.20,-99.00,-99.,16.40,-99.00,CamR,CG,V,C,,,SuGOHI5, 
085932-005532,134.884625,-0.925754,0.448,-99.,-99.00,-99.00,0.89,19.60,23.24,BOSS,GQ,YC,C,,,SuGOHI1 SuGOHI4, 
085937+022102,134.906402,2.350806,-99.,-99.,0.22,-99.00,-99.,17.66,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085937-005602,134.906631,-0.933899,-99.,-99.,0.60,-99.00,-99.,19.22,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
085937-010706,134.906782,-1.118592,-99.,-99.,0.66,-99.00,-99.,20.19,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085938-010213,134.908874,-1.037004,-99.,-99.,0.54,-99.00,-99.,18.65,-99.00,Mizuki HSC,GG,VY,B,,,SuGOHI6 HOLISMOKES8, 
085947-003951,134.948441,-0.664355,0.575,-99.,0.56,-99.00,-99.,19.77,-99.00,Mizuki PDR2,GG,VCN,B,,,SuGOHI6 SuGOHI10, 
085954-013213,134.977250,-1.537053,-99.,-99.,-99.00,-99.00,-99.,18.69,-99.00,CFHT,CG,K,A,,,More et al. 2016 More et al. 2012, 
085956+003337,134.985075,0.560434,0.486,-99.,0.49,-99.00,-99.,19.73,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
085958+001912,134.992555,0.320108,-99.,-99.,0.79,-99.00,-99.,20.40,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
090005+021836,135.021825,2.310198,-99.,-99.,0.60,-99.00,-99.,19.58,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090010+024554,135.043289,2.765002,0.498,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,E,C,,,SuGOHI1, 
090012-003816,135.053367,-0.637834,-99.,-99.,0.46,-99.00,-99.,18.95,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090013+021026,135.058270,2.173977,-99.,-99.,0.79,-99.00,-99.,20.24,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090036+030728,135.150004,3.124720,0.592,-99.,-99.00,-99.00,-99.,19.35,22.06,BOSS,GG,Y,C,,,SuGOHI1, 
090047+041659,135.196094,4.283155,-99.,-99.,0.72,-99.00,-99.,18.51,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090047+041700,135.196320,4.283550,-99.,-99.,-99.00,-99.00,-99.,18.36,-99.00,PDR2 HSC,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES8 HOLISMOKES13, 
090050-023054,135.208750,-2.515042,-99.,-99.,-99.00,-99.00,-99.,nan,-99.00,CFHT,CG,K,A,,,More et al. 2016 More et al. 2012, 
090057+024427,135.239960,2.740850,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
090059+035922,135.248600,3.989500,0.412,-99.,0.39,1.19,-99.,18.81,21.76,CamRW,CG,V,C,,,SuGOHI5, 
090106+023915,135.276736,2.654337,-99.,-99.,0.69,-99.00,-99.,20.47,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090106-001406,135.278193,-0.235174,0.568,-99.,-99.00,-99.00,-99.,19.29,24.17,BOSS,GG,Y,C,,,SuGOHI1, 
090117+014200,135.321300,1.700170,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
090119-010547,135.331500,-1.096430,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
090122-001834,135.343148,-0.309656,1.129,-99.,1.14,-99.00,-99.,21.00,-99.00,Mizuki PDR2,GG,VCN,B,,,SuGOHI6 SuGOHI10, 
090126-020752,135.359285,-2.131149,-99.,-99.,0.32,-99.00,-99.,18.29,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
090132+021708,135.386900,2.285700,0.354,-99.,0.35,0.60,-99.,17.64,19.40,Cam,CG,V,C,,,SuGOHI5, 
090135+040835,135.398342,4.143217,-99.,-99.,-99.00,-99.00,1.25,-99.,-99.00,BOSS,GQ,C,C,,,SuGOHI4, 
090146+040732,135.442781,4.125601,-99.,-99.,0.67,-99.00,-99.,20.34,-99.00,Mizuki PDR2,CNN,VCNG,B,,,SuGOHI6 SuGOHI10 HOLISMOKES6+13,ODlit+ODz 
090206+020011,135.527613,2.003280,-99.,-99.,0.93,-99.00,-99.,21.65,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
090206+034645,135.525279,3.779168,0.682,-99.,-99.00,-99.00,-99.,19.84,22.15,BOSS,GG,Y,C,,,SuGOHI1, 
090211+011417,135.546387,1.238328,0.514,-99.,-99.00,-99.00,-99.,-99.,-99.00,BOSS,GG,E,C,,,SuGOHI1, 
090212+044105,135.551417,4.684906,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
090213-004222,135.558123,-0.706131,0.408,-99.,-99.00,-99.00,-99.,18.22,22.28,BOSS Mizuki,GG,YV,C,,,SuGOHI1 SuGOHI6, 
090218+013044,135.578290,1.512360,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
090220-023057,135.585083,-2.515911,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,CFHT,CG,K,A,,,More et al. 2016 More et al. 2012, 
090225+001526,135.606900,0.257460,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
090234+015419,135.641730,1.905298,-99.,-99.,0.45,-99.00,-99.,19.06,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090241+025318,135.671252,2.888385,-99.,-99.,0.92,-99.00,-99.,20.51,-99.00,Mizuki HSC,GG,VY,A,,,SuGOHI6 HOLISMOKES8, 
090248-010232,135.702040,-1.042430,-99.,-99.,-99.00,-99.00,-99.,19.28,-99.00,CFHT PDR2,CG,KCN,A,,,More et al. 2016 More et al. 2016 SuGOHI10, 
090249+004900,135.705972,0.816685,-99.,-99.,0.51,-99.00,-99.,19.62,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
090254+022219,135.726732,2.371958,0.595,-99.,-99.00,-99.00,-99.,19.14,21.75,BOSS Mizuki,GG,YV,C,,,SuGOHI1 SuGOHI6, 
090254+041431,135.726077,4.242002,-99.,-99.,0.74,-99.00,-99.,20.80,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
090308+025522,135.785831,2.922854,-99.,-99.,0.76,-99.00,-99.,19.78,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
090315+042307,135.812520,4.385310,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
090315-012125,135.813987,-1.357149,-99.,-99.,0.42,-99.00,-99.,18.88,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
090328+024807,135.870361,2.802163,0.461,-99.,-99.00,-99.00,-99.,19.15,22.65,BOSS,GG,Y,C,,,SuGOHI1, 
090333-005829,135.888500,-0.974800,-99.,-99.,0.40,0.55,-99.,18.75,21.72,Cam Mizuki CFHT HSC,CNN,VYKG,A,,,SuGOHI5 LinKS More et al. 2016 SuGOHI6 More et al. 2016 HOLISMOKES8 HOLISMOKES6+13,ODlit 
090337+012513,135.907596,1.420495,-99.,-99.,0.93,-99.00,-99.,21.59,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090341+000849,135.924000,0.146950,-99.,-99.,0.56,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10 LinKS, 
090346-004852,135.941930,-0.814600,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES6+13, 
090348-002515,135.953181,-0.420887,-99.,-99.,0.47,-99.00,-99.,18.89,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
090357-000502,135.988125,-0.084007,-99.,-99.,0.78,-99.00,-99.,20.79,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
090400+020814,136.002565,2.137501,0.453,-99.,-99.00,-99.00,-99.,19.18,21.95,BOSS,GG,Y,C,,,SuGOHI1, 
